signal_id,tier,timeframe,symbol,signal_time,entry_time,close_time,raw_entry_px,raw_exit_px,raw_gross_pct,exit_reason,bars_held,status,first_seen_run_id,last_seen_run_id
63a53651eb91e79a8e2bcf2f9b6f2381,fast,1h,BTC,2021-09-01T16:00:00+00:00,2021-09-01T17:00:00+00:00,2021-09-07T15:00:00+00:00,48494.69,46205.85684387185,-4.7197603616564,stop,143,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
492ae52f4c7f7e0fad33a123c7870e92,fast,1h,BNB,2021-09-04T12:00:00+00:00,2021-09-04T13:00:00+00:00,2021-09-07T08:00:00+00:00,504.1949,477.3783222120604,-5.318692788828205,stop,68,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
65775f8f3c35cbbb01f632f65a4a6631,fast,1h,BNB,2021-10-01T10:00:00+00:00,2021-10-01T11:00:00+00:00,2021-10-10T21:00:00+00:00,410.0444,407.4128,-0.6417841580082517,trend_break,227,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
e917ff03475d52622b3039baa6586ad4,fast,1h,ADA,2021-10-07T08:00:00+00:00,2021-10-07T09:00:00+00:00,2021-10-07T14:00:00+00:00,2.34344,2.27092,-3.094595978561443,trend_break,6,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
3b8d4e5fbfdcf19f12a8994d0a3bb0fa,fast,1h,BNB,2021-10-12T13:00:00+00:00,2021-10-12T14:00:00+00:00,2021-10-27T23:00:00+00:00,430.8739,448.352,4.0564304312700195,trend_break,370,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
551f860a697f325c057aebcb8b38855a,fast,1h,SOL,2021-10-15T06:00:00+00:00,2021-10-15T07:00:00+00:00,2021-11-17T09:00:00+00:00,162.047,211.036,30.23135263226102,trend_break,795,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
daf4d833331a72b0f25e2f138aa7dd5e,fast,1h,ETH,2021-10-16T08:00:00+00:00,2021-10-16T09:00:00+00:00,2021-10-17T20:00:00+00:00,3939.65,3689.3896362253076,-6.35235017767295,stop,36,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
ccf45aa46a0c651788439105a990684c,fast,1h,ETH,2021-10-19T22:00:00+00:00,2021-10-19T23:00:00+00:00,2021-11-16T09:00:00+00:00,3879.6,4240.06,9.291164037529654,trend_break,659,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
2ea5a956b30c91e7346846b9250e1e2b,fast,1h,BNB,2021-10-22T08:00:00+00:00,2021-10-22T09:00:00+00:00,2021-10-27T08:00:00+00:00,497.0792,466.9604017740911,-6.059154803884148,stop,120,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
ab48fd3fc5d903e19d542f2e0dd7ea02,fast,1h,ADA,2021-10-26T02:00:00+00:00,2021-10-26T03:00:00+00:00,2021-10-26T03:00:00+00:00,2.18833,2.18084,-0.3422701329324318,trend_break,1,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
651b980a2e2b2214bc97ea26085a5afa,fast,1h,BNB,2021-10-29T13:00:00+00:00,2021-10-29T14:00:00+00:00,2021-11-17T09:00:00+00:00,507.2632,556.5506,9.716336607899034,trend_break,452,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
dcf30d32a91c8d2b99e95a85619ffa1c,fast,1h,BTC,2021-10-29T15:00:00+00:00,2021-10-29T16:00:00+00:00,2021-11-16T03:00:00+00:00,62316.44,60895.66,-2.2799441046375546,trend_break,420,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
bab58605359257ed930bad1325ec78ee,fast,1h,BTC,2021-11-01T07:00:00+00:00,2021-11-01T08:00:00+00:00,2021-11-16T03:00:00+00:00,62178.16,60895.66,-2.062621344858062,trend_break,356,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
8955035be7c60339acafb3336b1fbca7,fast,1h,BTC,2021-11-02T09:00:00+00:00,2021-11-02T10:00:00+00:00,2021-11-16T03:00:00+00:00,63076.2,60895.66,-3.4569932874840226,trend_break,330,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
d45425e20aa69b6742e0d6750eb4ef48,fast,1h,ETH,2021-11-02T09:00:00+00:00,2021-11-02T10:00:00+00:00,2021-11-16T09:00:00+00:00,4429.66,4240.06,-4.280238212413579,trend_break,336,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
84d468045a00834cd615b3c9c0b5e45d,fast,1h,ADA,2021-11-03T05:00:00+00:00,2021-11-03T06:00:00+00:00,2021-11-03T06:00:00+00:00,2.02705,2.05015,1.139587084679694,trend_break,1,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
2745384d37e6148be0e69bd229b2d077,fast,1h,BNB,2021-11-13T14:00:00+00:00,2021-11-13T15:00:00+00:00,2021-11-16T03:00:00+00:00,645.349,604.8942289883108,-6.268665638544291,stop,61,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
580b82a6c5579eb748e01a9e9621ca05,fast,1h,BTC,2021-11-14T23:00:00+00:00,2021-11-15T00:00:00+00:00,2021-11-16T01:00:00+00:00,65504.62,62464.641127171395,-4.640861778647986,stop,26,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
10054bf1b1bd348ae8926017a76f27a7,fast,1h,BTC,2021-11-28T23:00:00+00:00,2021-11-29T00:00:00+00:00,2021-11-29T00:00:00+00:00,57318.34,57759.26,0.7692476788406788,trend_break,1,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
fc96d71a26e4543b2e7a3435884031f5,fast,1h,ETH,2021-11-28T23:00:00+00:00,2021-11-29T00:00:00+00:00,2021-12-03T19:00:00+00:00,4296.7,4235.71,-1.419461447157111,trend_break,116,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
5d853d86e9a19eec5d63c959cbeec752,fast,1h,SOL,2021-11-30T12:00:00+00:00,2021-11-30T13:00:00+00:00,2021-11-30T23:00:00+00:00,215.0843,208.3939,-3.110594311160797,trend_break,11,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
a4e0b52e21256b0cd3b95a5d855af1d6,fast,1h,BTC,2021-12-01T14:00:00+00:00,2021-12-01T15:00:00+00:00,2021-12-01T15:00:00+00:00,58598.38,58649.05,0.08646996725849565,trend_break,1,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
19a14751af8f1f6a9cf8605d0f346776,fast,1h,ETH,2021-12-15T20:00:00+00:00,2021-12-15T21:00:00+00:00,2021-12-15T21:00:00+00:00,4062.87,4064.86,0.04898015442287296,trend_break,1,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
06a0de4582e548978783e210d2a9d8e0,fast,1h,SOL,2021-12-15T20:00:00+00:00,2021-12-15T21:00:00+00:00,2021-12-15T21:00:00+00:00,180.7714,178.8526,-1.0614510923741327,trend_break,1,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
6603fe3e321249d783b70c08fa9cb420,fast,1h,BTC,2021-12-21T04:00:00+00:00,2021-12-21T05:00:00+00:00,2021-12-21T05:00:00+00:00,48586.76,48617.38,0.06302128398765205,trend_break,1,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
072e41b36c4ecbab317215b59ef9055f,fast,1h,BNB,2021-12-22T15:00:00+00:00,2021-12-22T16:00:00+00:00,2021-12-22T16:00:00+00:00,541.1407,542.2355,0.20231337247409442,trend_break,1,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
19871884b04a71c5635792c3fd309e0f,fast,1h,SOL,2021-12-23T16:00:00+00:00,2021-12-23T17:00:00+00:00,2021-12-23T17:00:00+00:00,184.321,187.9931,1.9922309449275977,trend_break,1,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
c2e93cf200d8ef9c2ea907aecb6f1166,fast,1h,ETH,2021-12-23T17:00:00+00:00,2021-12-23T18:00:00+00:00,2021-12-23T18:00:00+00:00,4046.32,4093.37,1.162784950275797,trend_break,1,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
c93a439f8cb10c76ed9ec9d1bbdb2a9f,fast,1h,BNB,2022-01-12T13:00:00+00:00,2022-01-12T14:00:00+00:00,2022-01-12T14:00:00+00:00,479.4438,482.4552,0.628102814135878,trend_break,1,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
f2197a74893e8c63a41bb4e693604244,fast,1h,BTC,2022-01-12T13:00:00+00:00,2022-01-12T14:00:00+00:00,2022-01-12T14:00:00+00:00,43943.77,43869.29,-0.16948932692847363,trend_break,1,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
5d04dd460df8128cb52bef5b9b1032b2,fast,1h,ETH,2022-01-16T16:00:00+00:00,2022-01-16T17:00:00+00:00,2022-01-16T17:00:00+00:00,3374.97,3345.92,-0.8607483918375514,trend_break,1,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
7c265756f9415c25af803c0e9beae25e,fast,1h,BTC,2022-01-20T15:00:00+00:00,2022-01-20T16:00:00+00:00,2022-01-20T16:00:00+00:00,43312.15,43255.21,-0.13146426580070703,trend_break,1,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
13e4aab8d05535c0a6689fd86509ddb4,fast,1h,BTC,2022-01-31T16:00:00+00:00,2022-01-31T17:00:00+00:00,2022-01-31T17:00:00+00:00,38380.92,38499.55,0.3090858687077036,trend_break,1,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
571b2bbbcf2fd4b3eb9150cd4f4e408b,fast,1h,BTC,2022-02-04T15:00:00+00:00,2022-02-04T16:00:00+00:00,2022-02-04T16:00:00+00:00,39485.47,40242.17,1.916401147054847,trend_break,1,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
12f0239068563fb732fba7e4d20f2eab,fast,1h,ADA,2022-02-04T16:00:00+00:00,2022-02-04T17:00:00+00:00,2022-02-04T17:00:00+00:00,1.10344,1.10248,-0.0870006525048983,trend_break,1,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
4f6e0b362beace21e765b336bfb32302,fast,1h,BNB,2022-02-04T16:00:00+00:00,2022-02-04T17:00:00+00:00,2022-02-04T17:00:00+00:00,389.5179,392.3081,0.7163213808659474,trend_break,1,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
d124eff6aa3b3bc60539900c55aa976e,fast,1h,ETH,2022-02-06T23:00:00+00:00,2022-02-07T00:00:00+00:00,2022-02-11T18:00:00+00:00,3056.99,3004.54,-1.7157399926071015,trend_break,115,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
d4a4caa1d3764868442f85b61f406f9e,fast,1h,SOL,2022-02-07T03:00:00+00:00,2022-02-07T04:00:00+00:00,2022-02-07T04:00:00+00:00,119.3401,119.0211,-0.26730327861297365,trend_break,1,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
1c656ab591290a9d444b4849e23376f4,fast,1h,BTC,2022-02-15T01:00:00+00:00,2022-02-15T02:00:00+00:00,2022-02-17T14:00:00+00:00,43475,41911.89,-3.595422656699254,trend_break,61,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
6494812bff85289afbd57d8b10df18ea,fast,1h,SOL,2022-02-25T22:00:00+00:00,2022-02-25T23:00:00+00:00,2022-02-25T23:00:00+00:00,94.5822,92.8119,-1.8717052468646411,trend_break,1,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
ae74ec137efa533aea4bbf0bc956e7f0,fast,1h,BNB,2022-02-28T14:00:00+00:00,2022-02-28T15:00:00+00:00,2022-02-28T15:00:00+00:00,375.961,383,1.8722686661648336,trend_break,1,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
c44f9fbfd07350877470279881436d1c,fast,1h,BTC,2022-02-28T14:00:00+00:00,2022-02-28T15:00:00+00:00,2022-03-04T15:00:00+00:00,39801.99,40703.03,2.2638064076695663,trend_break,97,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
f2719f7a23e21419d2d62d6d56b96b57,fast,1h,ETH,2022-02-28T14:00:00+00:00,2022-02-28T15:00:00+00:00,2022-02-28T15:00:00+00:00,2759.27,2814.6,2.005240516513429,trend_break,1,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
9ec437d1726683137486b71a14e0f241,fast,1h,BNB,2022-03-09T03:00:00+00:00,2022-03-09T04:00:00+00:00,2022-03-09T09:00:00+00:00,399.54,394.0002,-1.3865445262051357,trend_break,6,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
15f2f9f2430ab1c67d511c4f026c688d,fast,1h,BTC,2022-03-09T03:00:00+00:00,2022-03-09T04:00:00+00:00,2022-03-10T04:00:00+00:00,41287.05,39541.57,-4.22766945083265,trend_break,25,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
b07f73e42c953114de09fbe66f48bd24,fast,1h,ETH,2022-03-09T03:00:00+00:00,2022-03-09T04:00:00+00:00,2022-03-09T04:00:00+00:00,2700.08,2719.02,0.7014606974608206,trend_break,1,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
3e42354b094f753ab4b3ccf0f69702a5,fast,1h,SOL,2022-03-15T18:00:00+00:00,2022-03-15T19:00:00+00:00,2022-03-15T19:00:00+00:00,84.9016,84.5989,-0.3565303834085598,trend_break,1,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
7cd6716644db9d2a14c79213a763ffff,fast,1h,ADA,2022-03-16T02:00:00+00:00,2022-03-16T03:00:00+00:00,2022-03-16T03:00:00+00:00,0.82218,0.80145,-2.5213456907246634,trend_break,1,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
6fb204e6b93dbba76ffc2dfee07745fd,fast,1h,BTC,2022-03-16T02:00:00+00:00,2022-03-16T03:00:00+00:00,2022-03-16T03:00:00+00:00,40851,39175.92,-4.100462656972903,trend_break,1,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
84cb40c15a60dafe446f67a75e05a478,fast,1h,ETH,2022-03-18T15:00:00+00:00,2022-03-18T16:00:00+00:00,2022-04-11T09:00:00+00:00,2898.58,3079.42,6.238916986938436,trend_break,570,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
55d1743158d78be4f4d31b519c7881fa,fast,1h,BNB,2022-03-18T16:00:00+00:00,2022-03-18T17:00:00+00:00,2022-03-20T17:00:00+00:00,394.6798,387.2234,-1.8892276726602097,trend_break,49,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
0b0b2fe9e6ebe3aab3d16ec8b04a0a63,fast,1h,SOL,2022-03-18T16:00:00+00:00,2022-03-18T17:00:00+00:00,2022-03-18T17:00:00+00:00,90.8291,90.8162,-0.014202496776916096,trend_break,1,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
89aad9070e39ad5e09ee86752e84389c,fast,1h,BTC,2022-03-22T02:00:00+00:00,2022-03-22T03:00:00+00:00,2022-04-06T22:00:00+00:00,41854.33,43494.14,3.9178981003876956,trend_break,380,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
ba653fe5991d41111d92ad2df0d7ea58,fast,1h,ETH,2022-03-22T02:00:00+00:00,2022-03-22T03:00:00+00:00,2022-04-11T09:00:00+00:00,2965.12,3079.42,3.8548186919922456,trend_break,487,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
93fcf3262702e9a55b5c7af94ce50da1,fast,1h,SOL,2022-03-23T14:00:00+00:00,2022-03-23T15:00:00+00:00,2022-04-09T02:00:00+00:00,94.9055,108.663,14.495998651289966,trend_break,396,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
62806f12a87648a1e3782313ee42403e,fast,1h,ETH,2022-04-01T14:00:00+00:00,2022-04-01T15:00:00+00:00,2022-04-02T04:00:00+00:00,3424,3246.394863280247,-5.187065908871292,stop,14,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
ca0047adf6732ba713320ea96b8cd31d,fast,1h,ETH,2022-04-03T22:00:00+00:00,2022-04-03T23:00:00+00:00,2022-04-06T00:00:00+00:00,3544.44,3314.676193844076,-6.482372565367845,stop,50,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
2c10932492d504affa43dd40de567a62,fast,1h,ETH,2022-04-19T13:00:00+00:00,2022-04-19T14:00:00+00:00,2022-04-19T17:00:00+00:00,3094.46,3090.96,-0.11310535602334637,trend_break,4,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
bee6187f0d2e5eaed68c8ef39fa6d983,fast,1h,SOL,2022-04-19T13:00:00+00:00,2022-04-19T14:00:00+00:00,2022-04-19T16:00:00+00:00,106.3335,106.0187,-0.2960496927120859,trend_break,3,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
483d383fefbebfc2dc3e49a4912fcd9d,fast,1h,BTC,2022-04-19T14:00:00+00:00,2022-04-19T15:00:00+00:00,2022-04-19T15:00:00+00:00,41582.46,41446.5,-0.326964782747341,trend_break,1,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
fd73c88b560e18c9be59a4f471e3d6af,fast,1h,BNB,2022-04-20T09:00:00+00:00,2022-04-20T10:00:00+00:00,2022-04-20T18:00:00+00:00,426.5951,416.0858,-2.4635304062329832,trend_break,9,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
a146ede40016d82e366376c3a3f77744,fast,1h,ADA,2022-04-20T10:00:00+00:00,2022-04-20T11:00:00+00:00,2022-04-20T11:00:00+00:00,0.96229,0.96507,0.288894200293055,trend_break,1,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
de434956676340b1aff5583e0ee86dbc,fast,1h,ETH,2022-04-21T10:00:00+00:00,2022-04-21T11:00:00+00:00,2022-04-21T16:00:00+00:00,3129.48,3078.93,-1.6152843283868346,trend_break,6,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
de20e534ffeac9190eb3d8b2e147313c,fast,1h,ADA,2022-04-21T13:00:00+00:00,2022-04-21T14:00:00+00:00,2022-04-21T14:00:00+00:00,0.96754,0.95893,-0.8898856894805407,trend_break,1,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
b6f0f07881fb635c84d96baa28db4fb3,fast,1h,ETH,2022-04-28T17:00:00+00:00,2022-04-28T18:00:00+00:00,2022-04-28T18:00:00+00:00,2972.37,2964.85,-0.2529967668897237,trend_break,1,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
3afe44dcea0be7b6afecd11b706cba24,fast,1h,ETH,2022-05-04T18:00:00+00:00,2022-05-04T19:00:00+00:00,2022-05-04T19:00:00+00:00,2938.1,2954.94,0.5731595248630095,trend_break,1,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
e938e738275fb7b884f98a75409ac486,fast,1h,BNB,2022-05-04T19:00:00+00:00,2022-05-04T20:00:00+00:00,2022-05-04T20:00:00+00:00,401.6932,402.2262,0.13268833029784766,trend_break,1,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
fb8a0f185f3ee0f20eeb1882b6a89217,fast,1h,ETH,2022-05-30T21:00:00+00:00,2022-05-30T22:00:00+00:00,2022-05-30T22:00:00+00:00,1994.94,1999.31,0.21905420714407597,trend_break,1,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
65db5735102b39a7ea675fb552399ef5,fast,1h,BTC,2022-06-06T00:00:00+00:00,2022-06-06T01:00:00+00:00,2022-06-06T01:00:00+00:00,30316.61,30827.03,1.6836315142095382,trend_break,1,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
082acf722e06f4934efebe3a12565daa,fast,1h,BTC,2022-06-07T19:00:00+00:00,2022-06-07T20:00:00+00:00,2022-06-07T20:00:00+00:00,31053.64,31337.88,0.9153194279317933,trend_break,1,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
9f2f09a7a5df2de4b4fed6b79bd27140,fast,1h,ETH,2022-06-07T19:00:00+00:00,2022-06-07T20:00:00+00:00,2022-06-07T20:00:00+00:00,1847.05,1844.76,-0.12398148398797826,trend_break,1,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
1a8067f87ef7c123cfd002541e9cfe10,fast,1h,BNB,2022-07-07T14:00:00+00:00,2022-07-07T15:00:00+00:00,2022-07-07T15:00:00+00:00,241.3891,240.5117,-0.3634795440225047,trend_break,1,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
6543dd98aee782b10f676376493fc544,fast,1h,BTC,2022-07-07T14:00:00+00:00,2022-07-07T15:00:00+00:00,2022-07-07T15:00:00+00:00,20928.9,20891.68,-0.17784021138235184,trend_break,1,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
ec2144b422a878631893ee4e4c4d7179,fast,1h,ETH,2022-07-07T14:00:00+00:00,2022-07-07T15:00:00+00:00,2022-07-07T15:00:00+00:00,1224.15,1219.48,-0.38148919658539393,trend_break,1,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
d0f326c69282a05852b542f1a448ede8,fast,1h,SOL,2022-07-07T14:00:00+00:00,2022-07-07T15:00:00+00:00,2022-07-07T15:00:00+00:00,38.445,38.2733,-0.4466120431785736,trend_break,1,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
31cad242778596e051fd6a7b7ce4dc9e,fast,1h,BNB,2022-07-14T15:00:00+00:00,2022-07-14T16:00:00+00:00,2022-07-14T16:00:00+00:00,236.5448,235.4583,-0.45932102502358463,trend_break,1,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
d258f9dd63aa87d36777608e0fa9578b,fast,1h,ETH,2022-07-14T15:00:00+00:00,2022-07-14T16:00:00+00:00,2022-07-14T16:00:00+00:00,1141.3,1140.12,-0.10339087006046022,trend_break,1,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
9caea61bc4f7f45af960031740a34b5c,fast,1h,SOL,2022-07-14T17:00:00+00:00,2022-07-14T18:00:00+00:00,2022-07-14T18:00:00+00:00,36.5561,36.6371,0.22157724702578374,trend_break,1,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
1b6073582fdd1c0b880a298fa8b329ba,fast,1h,ADA,2022-07-18T05:00:00+00:00,2022-07-18T06:00:00+00:00,2022-07-18T06:00:00+00:00,0.47175,0.47451,0.5850556438791621,trend_break,1,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
14b50b805988a5635c19fe61cbea6a86,fast,1h,BTC,2022-07-18T05:00:00+00:00,2022-07-18T06:00:00+00:00,2022-07-18T19:00:00+00:00,21859.08,21600.75,-1.1817972211090377,trend_break,14,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
935433fdd7d6d91f9f5933dc0ada4981,fast,1h,ADA,2022-07-27T18:00:00+00:00,2022-07-27T19:00:00+00:00,2022-08-02T03:00:00+00:00,0.4936,0.49118,-0.4902755267423009,trend_break,129,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
df80fb15f7a55d0dae2668ae675b3a32,fast,1h,BNB,2022-07-27T18:00:00+00:00,2022-07-27T19:00:00+00:00,2022-08-19T00:00:00+00:00,267.3604,293.8654,9.91358480911908,trend_break,534,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
c1cc3a44ba735cfe808a52092facabe6,fast,1h,BTC,2022-07-27T18:00:00+00:00,2022-07-27T19:00:00+00:00,2022-08-04T18:00:00+00:00,22561.54,22537.6,-0.10610977796728926,trend_break,192,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
669c2a4d8c8cf2757dfa82aba5808b69,fast,1h,ETH,2022-07-27T18:00:00+00:00,2022-07-27T19:00:00+00:00,2022-08-19T13:00:00+00:00,1581.77,1689.95,6.839173836904222,trend_break,547,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
3524c173df170df04c80e677f6012fa1,fast,1h,SOL,2022-07-27T19:00:00+00:00,2022-07-27T20:00:00+00:00,2022-08-02T23:00:00+00:00,39.4052,39.7802,0.9516510511303089,trend_break,148,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
1790a485db61f780aac4777583e9d0a2,fast,1h,BNB,2022-08-02T16:00:00+00:00,2022-08-02T17:00:00+00:00,2022-08-19T00:00:00+00:00,290.4664,293.8654,1.1701869820399224,trend_break,392,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
ab552ee8490cabc461e54d4e77011d5c,fast,1h,ETH,2022-08-02T16:00:00+00:00,2022-08-02T17:00:00+00:00,2022-08-19T13:00:00+00:00,1669.52,1689.95,1.2237050170108787,trend_break,405,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
a864ab3068fb51bc6fd4e15afe6215e4,fast,1h,BNB,2022-08-06T17:00:00+00:00,2022-08-06T18:00:00+00:00,2022-08-18T00:00:00+00:00,320.4043,302.9335907314447,-5.452707491302478,stop,271,closed,5af02e8f4525420d83a664a333615db2,d85ad7e2888f47b79e6eead8595df555
