run_id,account_id,tier,timeframe,market,venue,leverage,starting_equity,ending_equity,fee_bps_per_side,adverse_fill_bps_per_side,funding_included,equity_time,equity
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-07-02T06:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-07-02T12:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-07-02T18:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-07-03T00:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-07-03T06:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-07-03T12:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-07-03T18:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-07-04T00:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-07-04T06:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-07-04T12:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-07-04T18:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-07-05T00:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-07-05T06:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-07-05T12:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-07-05T18:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-07-06T00:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-07-06T06:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-07-06T12:00:00+00:00,58782.229093528855
